scene,num_pad_units,pad_strength,applied_force,result,flex_strength,gripper
05-Pole-PY,8,30,VerticalForce,8191.38,-1,Louse-Pad-Script
05-Pole-PY,8,30,VerticalForce,8825.12,-1,Louse-Pad-Script
05-Pole-PY,8,30,VerticalForce,10263.36,-1,Louse-Pad-Script
05-Pole-PY,8,30,VerticalForce,9108.44,-1,Louse-Pad-Script
05-Pole-PY,8,30,VerticalForce,8465.89,-1,Louse-Pad-Script
05-Pole-PY,8,30,VerticalForce,8228.05,-1,Louse-Pad-Script
05-Pole-PY,8,30,VerticalForce,8228.05,-1,Louse-Pad-Script
05-Pole-PY,8,30,VerticalForce,9448.19,-1,Louse-Pad-Script
05-Pole-PY,8,30,VerticalForce,9815.01,-1,Louse-Pad-Script
05-Pole-PY,8,30,VerticalForce,9188.42,-1,Louse-Pad-Script
05-Pole-PY,8,30,VerticalForce,8526.19,-1,Louse-Pad-Script
05-Pole-P,2,405,HorizontalForce,711.01,-1,Louse-Pad-Script
05-Pole-P,2,405,HorizontalForce,220.5,-1,Louse-Pad-Script
05-Pole-P,2,405,HorizontalForce,340.67,-1,Louse-Pad-Script
05-Pole-P,2,405,HorizontalForce,257.31,-1,Louse-Pad-Script
05-Pole-P,6,15,VerticalForce,583.42,-1,Louse-Pad-Script
05-Pole-P,6,15,VerticalForce,761.21,-1,Louse-Pad-Script
05-Pole-P,6,15,VerticalForce,804.06,-1,Louse-Pad-Script
05-Pole-P,6,15,VerticalForce,694.57,-1,Louse-Pad-Script
05-Pole-P,6,15,VerticalForce,334.08,-1,Louse-Pad-Script
05-Pole-P,-1,-1,HorizontalForce,400.0,45,Finger-Flex-Script
05-Pole-P,-1,-1,HorizontalForce,515.52,45,Finger-Flex-Script
05-Pole-P,-1,-1,HorizontalForce,387.65,45,Finger-Flex-Script
05-Pole-P,-1,-1,HorizontalForce,360.62,45,Finger-Flex-Script
05-Pole-P,-1,-1,HorizontalForce,360.62,45,Finger-Flex-Script
05-Pole-P,-1,-1,HorizontalForce,360.62,45,Finger-Flex-Script
05-Pole-P,-1,-1,HorizontalForce,464.56,45,Finger-Flex-Script
05-Pole-P,-1,-1,HorizontalForce,387.65,45,Finger-Flex-Script
05-Pole-P,-1,-1,HorizontalForce,387.65,45,Finger-Flex-Script
05-Pole-P,-1,-1,HorizontalForce,360.62,45,Finger-Flex-Script
05-Pole-P,-1,-1,HorizontalForce,387.65,45,Finger-Flex-Script
05-Pole-P,-1,-1,HorizontalForce,394.48,45,Finger-Flex-Script
05-Pole-P,4,5,VerticalForce,530.37,-1,Louse-Pad-Script
05-Pole-P,4,5,VerticalForce,598.88,-1,Louse-Pad-Script
05-Pole-P,4,5,VerticalForce,560.49,-1,Louse-Pad-Script
05-Pole-PY,6,90,HorizontalForce,3260.93,-1,Louse-Pad-Script
05-Pole-PY,6,90,HorizontalForce,3384.92,-1,Louse-Pad-Script
05-Pole-PY,6,90,HorizontalForce,3223.98,-1,Louse-Pad-Script
05-Pole-PY,6,90,HorizontalForce,3373.52,-1,Louse-Pad-Script
05-Pole-PY,6,90,HorizontalForce,3032.78,-1,Louse-Pad-Script
05-Pole-PY,6,90,HorizontalForce,3136.43,-1,Louse-Pad-Script
05-Pole-PY,6,90,HorizontalForce,3275.8,-1,Louse-Pad-Script
05-Pole-PY,6,90,HorizontalForce,3477.08,-1,Louse-Pad-Script
05-Pole-PY,6,90,HorizontalForce,3158.16,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,4175.76,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,3670.54,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,4614.02,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,3578.83,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,3578.83,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,3578.83,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,3290.7,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,1953.11,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,3578.83,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,4562.19,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,3313.15,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,4874.65,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,3100.42,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,3450.02,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,3450.02,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,3165.43,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,2900.42,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,3201.94,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,4801.21,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,4197.82,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,6514.79,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,4418.41,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,4175.76,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,3450.02,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,4874.65,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,3817.33,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,1849.99,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,4948.92,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,3743.44,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,3578.83,-1,Louse-Pad-Script
05-Pole-PY,0,45,HorizontalForce,3888.05,-1,Louse-Pad-Script
05-Pole-PY,4,30,VerticalForce,1059.82,-1,Louse-Pad-Script
05-Pole-PY,4,30,VerticalForce,737.62,-1,Louse-Pad-Script
05-Pole-PY,4,30,VerticalForce,817.96,-1,Louse-Pad-Script
05-Pole-PY,4,30,VerticalForce,759.52,-1,Louse-Pad-Script
05-Pole-PY,4,30,VerticalForce,729.27,-1,Louse-Pad-Script
05-Pole-PY,4,30,VerticalForce,1059.82,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,4350.02,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,3527.7,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1745.01,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1282.57,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,2457.51,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1734.96,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1153.37,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1734.96,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1107.13,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1734.96,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1734.96,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,865.62,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1557.07,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1977.37,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1732.45,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1977.37,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,973.67,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1780.47,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1267.65,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1734.96,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1734.96,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1427.63,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1282.57,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1752.58,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1752.58,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,4350.02,-1,Louse-Pad-Script
05-Pole-PY,2,15,HorizontalForce,1734.96,-1,Louse-Pad-Script
05-Pole-PY,0,90,VerticalForce,1702.5,-1,Louse-Pad-Script
05-Pole-PY,0,90,VerticalForce,1719.93,-1,Louse-Pad-Script
05-Pole-PY,0,90,VerticalForce,1675.3,-1,Louse-Pad-Script
05-Pole-PY,0,90,VerticalForce,1929.03,-1,Louse-Pad-Script
05-Pole-PY,0,90,VerticalForce,1719.93,-1,Louse-Pad-Script
05-Pole-PY,0,90,VerticalForce,1829.23,-1,Louse-Pad-Script
05-Pole-PY,0,90,VerticalForce,1765.22,-1,Louse-Pad-Script
05-Pole-PY,0,90,VerticalForce,1824.06,-1,Louse-Pad-Script
05-Pole-PY,0,90,VerticalForce,1712.45,-1,Louse-Pad-Script
05-Pole-PY,0,90,VerticalForce,1788.12,-1,Louse-Pad-Script
05-Pole-PY,0,90,VerticalForce,1745.01,-1,Louse-Pad-Script
05-Pole-PY,0,90,VerticalForce,1824.06,-1,Louse-Pad-Script
05-Pole-PY,0,90,VerticalForce,1670.38,-1,Louse-Pad-Script
05-Pole-PY,8,90,HorizontalForce,9985.53,-1,Louse-Pad-Script
05-Pole-PY,8,90,HorizontalForce,9293.25,-1,Louse-Pad-Script
05-Pole-PY,8,90,HorizontalForce,9277.06,-1,Louse-Pad-Script
05-Pole-PY,8,90,HorizontalForce,9236.69,-1,Louse-Pad-Script
05-Pole-PY,8,90,HorizontalForce,9806.55,-1,Louse-Pad-Script
05-Pole-PY,8,90,HorizontalForce,9781.2,-1,Louse-Pad-Script
05-Pole-PY,8,90,HorizontalForce,9505.79,-1,Louse-Pad-Script
05-Pole-PY,8,90,HorizontalForce,9985.53,-1,Louse-Pad-Script
05-Pole-PY,8,90,HorizontalForce,9228.63,-1,Louse-Pad-Script
05-Pole-PY,8,90,HorizontalForce,9764.32,-1,Louse-Pad-Script
05-Pole-PY,2,90,VerticalForce,938.28,-1,Louse-Pad-Script
05-Pole-PY,2,90,VerticalForce,938.28,-1,Louse-Pad-Script
05-Pole-PY,2,90,VerticalForce,739.3,-1,Louse-Pad-Script
05-Pole-PY,2,90,VerticalForce,722.61,-1,Louse-Pad-Script
05-Pole-PY,2,90,VerticalForce,816.22,-1,Louse-Pad-Script
05-Pole-PY,2,90,VerticalForce,835.48,-1,Louse-Pad-Script
05-Pole-PY,2,90,VerticalForce,714.32,-1,Louse-Pad-Script
05-Pole-PY,2,90,VerticalForce,737.62,-1,Louse-Pad-Script
05-Pole-PY,2,90,VerticalForce,791.97,-1,Louse-Pad-Script
05-Pole-PY,2,90,VerticalForce,878.15,-1,Louse-Pad-Script
05-Pole-PY,8,135,HorizontalForce,8324.02,-1,Louse-Pad-Script
05-Pole-PY,8,135,HorizontalForce,8747.68,-1,Louse-Pad-Script
05-Pole-PY,8,135,HorizontalForce,8526.19,-1,Louse-Pad-Script
05-Pole-PY,8,135,HorizontalForce,8526.19,-1,Louse-Pad-Script
05-Pole-PY,8,135,HorizontalForce,8632.55,-1,Louse-Pad-Script
05-Pole-PY,8,135,HorizontalForce,8488.46,-1,Louse-Pad-Script
05-Pole-PY,8,135,HorizontalForce,8887.46,-1,Louse-Pad-Script
05-Pole-PY,8,135,HorizontalForce,8480.93,-1,Louse-Pad-Script
05-Pole-PY,8,135,HorizontalForce,8533.75,-1,Louse-Pad-Script
05-Pole-PY,8,135,HorizontalForce,8848.45,-1,Louse-Pad-Script
05-Pole-PY,8,135,HorizontalForce,8809.58,-1,Louse-Pad-Script
05-Pole-PY,8,135,HorizontalForce,8848.45,-1,Louse-Pad-Script
05-Pole-PY,8,135,HorizontalForce,8331.44,-1,Louse-Pad-Script
05-Pole-PY,8,135,HorizontalForce,8903.1,-1,Louse-Pad-Script
05-Pole-PY,8,135,HorizontalForce,8458.37,-1,Louse-Pad-Script
05-Pole-PY,8,135,HorizontalForce,8458.37,-1,Louse-Pad-Script
05-Pole-P,0,405,HorizontalForce,8848.45,-1,Louse-Pad-Script
05-Pole-P,0,405,HorizontalForce,8390.98,-1,Louse-Pad-Script
05-Pole-P,0,405,HorizontalForce,9908.5,-1,Louse-Pad-Script
05-Pole-P,0,405,HorizontalForce,9044.86,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2417.59,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2627.77,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2270.75,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2423.71,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2411.49,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2344.96,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2408.44,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2338.97,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2270.75,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2297.3,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2303.22,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2439.04,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2335.98,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2393.23,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2238.56,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2366.0,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2393.23,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2504.08,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2279.58,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2321.05,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2375.06,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2396.26,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2378.08,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2309.15,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2359.98,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2327.01,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2306.19,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2366.0,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2378.08,-1,Louse-Pad-Script
05-Pole-PY,6,45,VerticalForce,2247.31,-1,Louse-Pad-Script
05-Pole-P,4,405,VerticalForce,583.42,-1,Louse-Pad-Script
05-Pole-P,4,405,VerticalForce,530.37,-1,Louse-Pad-Script
05-Pole-P,4,405,VerticalForce,560.49,-1,Louse-Pad-Script
05-Pole-P,4,405,VerticalForce,560.49,-1,Louse-Pad-Script
05-Pole-P,0,15,HorizontalForce,8887.46,-1,Louse-Pad-Script
05-Pole-P,0,15,HorizontalForce,9613.52,-1,Louse-Pad-Script
05-Pole-P,0,15,HorizontalForce,9407.21,-1,Louse-Pad-Script
05-Pole-P,-1,-1,VerticalForce,140.0,5,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,127.24,5,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,144.19,5,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,196.52,5,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,94.04,5,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,88.6,5,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,94.04,5,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,155.63,5,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,149.9,5,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,167.18,5,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,226.56,5,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,110.52,5,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,196.52,5,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,144.19,5,Finger-Flex-Script
05-Pole-P,2,45,VerticalForce,1677.76,-1,Louse-Pad-Script
05-Pole-P,2,45,VerticalForce,408.25,-1,Louse-Pad-Script
05-Pole-P,2,45,VerticalForce,149.9,-1,Louse-Pad-Script
05-Pole-P,2,45,VerticalForce,735.95,-1,Louse-Pad-Script
05-Pole-P,0,810,HorizontalForce,9655.22,-1,Louse-Pad-Script
05-Pole-P,0,810,HorizontalForce,10386.87,-1,Louse-Pad-Script
05-Pole-P,0,810,HorizontalForce,10123.67,-1,Louse-Pad-Script
05-Pole-P,0,810,HorizontalForce,8926.6,-1,Louse-Pad-Script
05-Pole-P,2,810,VerticalForce,508.14,-1,Louse-Pad-Script
05-Pole-P,2,810,VerticalForce,769.71,-1,Louse-Pad-Script
05-Pole-P,2,810,VerticalForce,522.93,-1,Louse-Pad-Script
05-Pole-P,2,810,VerticalForce,493.48,-1,Louse-Pad-Script
05-Pole-P,2,810,VerticalForce,500.8,-1,Louse-Pad-Script
05-Pole-P,4,15,VerticalForce,314.49,-1,Louse-Pad-Script
05-Pole-P,4,15,VerticalForce,552.91,-1,Louse-Pad-Script
05-Pole-PY,8,15,HorizontalForce,9934.12,-1,Louse-Pad-Script
05-Pole-PY,8,15,HorizontalForce,10149.74,-1,Louse-Pad-Script
05-Pole-PY,8,15,HorizontalForce,9934.12,-1,Louse-Pad-Script
05-Pole-PY,8,15,HorizontalForce,9764.32,-1,Louse-Pad-Script
05-Pole-PY,8,15,HorizontalForce,10123.67,-1,Louse-Pad-Script
05-Pole-PY,8,15,HorizontalForce,9891.45,-1,Louse-Pad-Script
05-Pole-PY,8,15,HorizontalForce,10386.87,-1,Louse-Pad-Script
05-Pole-PY,8,15,HorizontalForce,10413.49,-1,Louse-Pad-Script
05-Pole-PY,8,15,HorizontalForce,9934.12,-1,Louse-Pad-Script
05-Pole-PY,8,15,HorizontalForce,9934.12,-1,Louse-Pad-Script
05-Pole-PY,8,15,HorizontalForce,10019.92,-1,Louse-Pad-Script
05-Pole-PY,8,15,HorizontalForce,10088.99,-1,Louse-Pad-Script
05-Pole-PY,8,15,HorizontalForce,10520.55,-1,Louse-Pad-Script
05-Pole-PY,8,15,HorizontalForce,10837.95,-1,Louse-Pad-Script
05-Pole-PY,8,15,HorizontalForce,9806.55,-1,Louse-Pad-Script
05-Pole-PY,8,15,HorizontalForce,10175.87,-1,Louse-Pad-Script
05-Pole-PY,8,15,HorizontalForce,10324.96,-1,Louse-Pad-Script
05-Pole-PY,8,15,HorizontalForce,10386.87,-1,Louse-Pad-Script
05-Pole-PY,8,15,HorizontalForce,10691.89,-1,Louse-Pad-Script
05-Pole-PY,6,90,VerticalForce,2253.16,-1,Louse-Pad-Script
05-Pole-PY,6,90,VerticalForce,2221.12,-1,Louse-Pad-Script
05-Pole-PY,6,90,VerticalForce,2332.99,-1,Louse-Pad-Script
05-Pole-PY,6,90,VerticalForce,1934.36,-1,Louse-Pad-Script
05-Pole-PY,6,90,VerticalForce,2010.0,-1,Louse-Pad-Script
05-Pole-PY,6,90,VerticalForce,2004.54,-1,Louse-Pad-Script
05-Pole-PY,6,90,VerticalForce,2259.01,-1,Louse-Pad-Script
05-Pole-PY,6,90,VerticalForce,2229.83,-1,Louse-Pad-Script
05-Pole-PY,6,90,VerticalForce,2332.99,-1,Louse-Pad-Script
05-Pole-PY,6,90,VerticalForce,2378.08,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1982.79,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,2004.54,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1961.18,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1926.36,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1921.04,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1604.76,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,2062.29,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1837.0,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1770.3,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1765.22,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1977.37,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,2004.54,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1926.36,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,2051.22,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1977.37,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1714.94,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1988.21,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,2121.02,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,2020.94,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1816.32,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1860.41,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1947.75,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1870.88,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1937.04,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1714.94,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1894.54,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1868.26,-1,Louse-Pad-Script
05-Pole-PY,6,135,VerticalForce,1953.11,-1,Louse-Pad-Script
05-Pole-PY,0,810,HorizontalForce,3578.83,-1,Louse-Pad-Script
05-Pole-PY,0,810,HorizontalForce,3706.86,-1,Louse-Pad-Script
05-Pole-PY,0,810,HorizontalForce,3606.57,-1,Louse-Pad-Script
05-Pole-PY,0,810,HorizontalForce,4968.87,-1,Louse-Pad-Script
05-Pole-PY,0,810,HorizontalForce,3104.01,-1,Louse-Pad-Script
05-Pole-PY,0,810,HorizontalForce,4614.02,-1,Louse-Pad-Script
05-Pole-PY,0,810,HorizontalForce,4810.95,-1,Louse-Pad-Script
05-Pole-PY,0,810,HorizontalForce,3875.51,-1,Louse-Pad-Script
05-Pole-PY,0,810,HorizontalForce,5202.51,-1,Louse-Pad-Script
05-Pole-PY,0,810,HorizontalForce,3739.36,-1,Louse-Pad-Script
05-Pole-PY,0,810,HorizontalForce,4562.19,-1,Louse-Pad-Script
05-Pole-PY,0,810,HorizontalForce,3104.01,-1,Louse-Pad-Script
05-Pole-PY,0,810,HorizontalForce,4066.71,-1,Louse-Pad-Script
05-Pole-PY,0,810,HorizontalForce,4197.82,-1,Louse-Pad-Script
05-Pole-PY,0,810,HorizontalForce,3268.36,-1,Louse-Pad-Script
05-Pole-PY,0,810,HorizontalForce,5207.68,-1,Louse-Pad-Script
05-Pole-PY,0,810,HorizontalForce,4609.29,-1,Louse-Pad-Script
05-Pole-PY,0,810,HorizontalForce,1837.0,-1,Louse-Pad-Script
05-Pole-PY,0,810,HorizontalForce,4197.82,-1,Louse-Pad-Script
05-Pole-PY,0,810,HorizontalForce,3025.71,-1,Louse-Pad-Script
05-Pole-PY,-1,-1,VerticalForce,495.0,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,760.0,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,655.0,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,623.0,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,475.0,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,613.0,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,539.35,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,620.76,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,650.89,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,536.35,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,518.48,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,617.62,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,448.87,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,399.97,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,530.37,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,572.68,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,639.73,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,467.43,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,597.33,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,654.09,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,486.2,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,597.33,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,594.23,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,318.38,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,701.13,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,511.09,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,1484.68,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,597.33,15,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,485.0,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,285.0,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,352.0,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,372.0,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,310.0,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,492.02,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,308.02,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,310.6,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,406.86,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,769.71,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,309.31,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,619.19,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,436.15,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,359.28,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,274.85,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,542.35,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,603.55,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,463.12,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,406.86,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,468.86,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,769.71,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,431.93,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,424.93,5,Finger-Flex-Script
05-Pole-PY,-1,-1,VerticalForce,508.14,5,Finger-Flex-Script
